brand_id, active,brand_name,is_deleted,description,category_id,flavour_id,created_at,is_deleted,description,flavour_name,updated_at, brand_id,is_active,id,created_at,description ,is_active ,is_deleted,name
884,1,UpsilonTech,0,Designer sunglasses.,148,910,5/28/2023 11:44,0,Creamy and smooth with cream cheese filling,Comfortable sleepwear sets,5/28/2023 11:44,480,1,910,10/22/2023 13:56,Trendy fashion items for young adults.,1,0,Ride Sharing
885,1,PhiFoods,0,Healthy hydration products.,287,911,7/2/2025 20:01,0,Fresh and crisp with romaine hearts,Natural facial moisturizers,7/2/2025 20:01,698,1,911,5/27/2025 9:04,Eco-friendly office supplies for sustainability.,1,0,Car Sharing
886,1,ChiWear,0,Organic face masks.,772,912,10/16/2024 14:28,0,Nutty and smooth with almond paste,Gourmet baking tools,10/16/2024 14:28,717,1,912,1/13/2024 6:48,High-quality outdoor adventure gear.,1,0,Bike Sharing
887,1,PsiDrinks,0,Specialty tea blends.,130,913,1/9/2023 6:20,0,Sharp and pungent with jalapeño,Outdoor picnic gear,1/9/2023 6:20,804,1,913,7/21/2023 19:28,Creative educational toys for early learning.,1,0,Scooter Sharing
888,1,OmegaGoods,0,Quality hiking clothes.,459,914,2/22/2025 19:17,0,Earthy and sweet with roasted pumpkin,High-quality sports equipment,2/22/2025 19:17,707,1,914,9/23/2025 14:17,Luxury skincare products for sensitive skin.,1,0,Public Bike Systems
889,1,ApexMedia,0,Innovative smart devices.,324,915,5/19/2024 12:36,0,Sweet and floral with honeysuckle,Handcrafted wooden furniture,5/19/2024 12:36,115,1,915,6/1/2024 8:36,Functional home storage solutions.,1,0,Public Transport Apps
890,1,NovaFresh,0,Comfortable sports bras.,202,916,9/11/2023 8:23,0,Bright and citrusy with lime zest,Sustainable home decor,9/11/2023 8:23,537,1,916,2/16/2023 21:06,Organic beverages for daily wellness.,1,0,Traffic Management
891,1,VegaCloth,0,Natural lip scrubs.,945,917,11/1/2025 21:15,0,Smooth and rich with vanilla glaze,Delicious organic snacks,11/1/2025 21:15,823,1,917,12/16/2025 17:34,Smart fitness equipment for home workouts.,1,0,Parking Management
892,1,LunaHealth,0,Gourmet cooking spices.,982,918,3/27/2024 15:50,0,Fruity and tart with cranberry juice,Natural bath salts,3/27/2024 15:50,207,1,918,9/21/2024 11:43,Trendy home decor for contemporary interiors.,1,0,Toll Collection
893,1,OrionElectronics,0,Outdoor adventure equipment.,350,919,8/4/2023 7:38,0,Spicy and warm with nutmeg powder,Premium workout supplements,8/4/2023 7:38,831,1,919,5/24/2023 5:27,Premium sports gear for active lifestyles.,1,0,Road Maintenance
894,1,StellarSnacks,0,High-end fitness trackers.,815,920,6/25/2025 13:29,0,Light and floral with rose hip,Designer sunglasses cases,6/25/2025 13:29,616,1,920,7/20/2025 20:52,Eco-conscious travel accessories.,1,0,Bridge & Tunnel Management
895,1,CosmoBeauty,0,Handmade jewelry boxes.,739,921,12/20/2024 9:05,0,Sweet and creamy with clotted cream,Healthy hydration drinks,12/20/2024 9:05,305,1,921,10/6/2024 15:03,High-performance tech gadgets for professionals.,1,0,Road Safety
896,1,QuantumSports,0,Sustainable fashion accessories.,516,922,4/18/2023 20:13,0,Bold and smoky with smoked sausage,Organic face creams,4/18/2023 20:13,816,1,922,1/30/2023 10:12,Creative DIY kits for crafting enthusiasts.,1,0,Driver Assistance Systems
897,1,VertexToys,0,Delicious gluten-free treats.,592,923,1/7/2025 6:42,0,Tangy and fresh with lime wedges,Specialty tea infusers,1/7/2025 6:42,980,1,923,2/27/2025 7:50,Luxury wellness products for self-care routines.,1,0,Autonomous Driving
898,1,NimbusTools,0,Natural skin serums.,548,924,7/7/2024 16:31,0,Creamy and soft with cream cheese frosting,Quality hiking shoes,7/7/2024 16:31,995,1,924,5/3/2024 19:18,Functional office organization tools.,1,0,Vehicle-to-Everything Communication
899,1,HelixHome,0,Premium outdoor lighting.,525,925,11/18/2023 11:15,0,Fresh and crisp with iceberg wedges,Innovative smart appliances,11/18/2023 11:15,612,1,925,9/13/2023 22:29,Organic snacks and health foods.,1,0,Vehicle Telematics
900,1,PinnacleCoffee,0,Designer handbags.,538,926,3/22/2025 18:05,0,Nutty and rich with pine nuts,Comfortable sports clothing,3/22/2025 18:05,733,1,926,11/16/2025 6:31,Smart wearable devices for fitness tracking.,1,0,Fleet Telematics
901,1,SummitJuice,0,Healthy meal replacements.,231,927,2/7/2024 20:14,0,Sharp and pungent with green chili,Natural lipsticks,2/7/2024 20:14,827,1,927,3/9/2024 11:04,Trendy lifestyle accessories for modern living.,1,0,Usage-Based Insurance
902,1,ZenithBakery,0,Organic baby care.,115,928,6/13/2023 6:36,0,Earthy and deep with roasted coffee,Gourmet cooking oils,6/13/2023 6:36,556,1,928,8/10/2023 8:55,Premium audio systems for immersive experiences.,1,0,Predictive Maintenance
903,1,HorizonPets,0,Specialty coffee roasters.,257,929,8/25/2025 13:40,0,Sweet and juicy with watermelon slices,Outdoor adventure gear,8/25/2025 13:40,411,1,929,6/27/2025 15:44,Eco-friendly home cleaning products.,1,0,Connected Car
904,1,AuroraTech,0,Quality running gear.,590,930,4/8/2024 8:59,0,Spicy and bold with black chili,High-end sound equipment,4/8/2024 8:59,73,1,930,12/4/2024 13:26,High-quality educational resources for students.,1,0,In-Vehicle Infotainment
905,1,SierraFoods,0,Innovative wireless chargers.,400,931,10/14/2023 16:08,0,Light and citrusy with mandarin orange,Handmade ceramic mugs,10/14/2023 16:08,924,1,931,4/27/2023 21:37,Creative hobby supplies for arts and crafts.,1,0,Car Navigation
906,1,TitanWear,0,Comfortable yoga pants.,983,932,5/31/2025 11:50,0,Buttery and smooth with pastry dough,Sustainable fashion brands,5/31/2025 11:50,26,1,932,1/10/2025 17:52,Luxury home fragrance products.,1,0,Vehicle Security
907,1,AtlasDrinks,0,Natural hair oils.,539,933,1/20/2024 19:45,0,Juicy and tropical with passion fruit pulp,Delicious vegan meals,1/20/2024 19:45,88,1,933,7/18/2024 9:14,Functional kitchen gadgets for efficiency.,1,0,Car Audio
908,1,FusionGoods,0,Gourmet cheese boards.,843,934,7/23/2023 9:16,0,Smoky and intense with smoked brisket,Natural body lotions,7/23/2023 9:16,505,1,934,11/12/2023 15:38,Organic personal care products.,1,0,Car Lighting
909,1,PrimeMedia,0,Outdoor travel gear.,28,935,9/10/2025 22:53,0,Floral and delicate with jasmine aroma,Premium ski gear,9/10/2025 22:53,394,1,935,3/4/2025 6:09,Smart digital devices for home and work.,1,0,Car Interior
910,1,NextFresh,0,High-end audio headphones.,421,936,6/11/2024 14:03,0,Tangy and spicy with black pepper,Designer leather bags,6/11/2024 14:03,678,1,936,2/22/2024 20:43,Trendy fashion footwear for all occasions.,1,0,Car Exterior
911,1,CoreCloth,0,Handmade home decor.,558,937,2/26/2023 5:40,0,Creamy and sweet with vanilla pudding,Healthy snack packs,2/26/2023 5:40,33,1,937,6/14/2023 13:02,Premium wellness supplements for daily health.,1,0,Car Performance
912,1,EpicHealth,0,Sustainable gardening tools.,401,938,12/27/2025 15:33,0,Fresh and bright with baby lettuce,Organic baby products,12/27/2025 15:33,202,1,938,8/1/2025 11:19,Eco-conscious fashion accessories.,1,0,Car Customization
913,1,AlphaElectronics,0,Delicious organic teas.,136,939,9/4/2024 10:52,0,Nutty and crunchy with pecan pieces,Specialty coffee blends,9/4/2024 10:52,947,1,939,4/15/2024 18:23,High-performance sports equipment.,1,0,Car Repair & Maintenance
914,1,BetaSnacks,0,Natural bath bombs.,81,940,5/15/2023 21:08,0,Sharp and aromatic with anise seed,Quality running accessories,5/15/2023 21:08,437,1,940,10/28/2023 7:45,Creative media tools for content creators.,1,0,Car Wash
915,1,GammaBeauty,0,Premium workout gear.,615,941,7/14/2025 6:23,0,Earthy and robust with dried mushrooms,Innovative wireless headphones,7/14/2025 6:23,239,1,941,5/8/2025 21:53,Luxury home textiles and bedding.,1,0,Auto Parts
916,1,DeltaSports,0,Designer men's shoes.,117,942,10/8/2024 20:27,0,Light and fruity with guava nectar,Comfortable yoga tops,10/8/2024 20:27,383,1,942,1/26/2024 10:12,Functional storage solutions for homes.,1,0,Tires & Wheels
917,1,EpsilonToys,0,Healthy snack mixes.,99,943,1/24/2023 13:49,0,Spicy and warm with cinnamon powder,Natural hair conditioners,1/24/2023 13:49,709,1,943,7/2/2023 16:48,Organic body care products for natural beauty.,1,0,Batteries & Electrical
918,1,ZetaTools,0,Organic skincare kits.,806,944,2/13/2025 8:18,0,Sweet and rich with caramel sauce,Gourmet cheese assortments,2/13/2025 8:18,559,1,944,9/5/2025 19:39,Smart home security devices.,1,0,Engine Components
919,1,EtaHome,0,Specialty baking tools.,820,945,5/9/2024 15:41,0,Bold and smoky with mesquite flavor,Outdoor travel backpacks,5/9/2024 15:41,876,1,945,6/16/2024 14:04,Trendy office furniture for modern workspaces.,1,0,Transmission Components
920,1,ThetaCoffee,0,Quality yoga blocks.,45,946,9/25/2023 17:30,0,Tangy and fresh with lime juice,High-end audio systems,9/25/2023 17:30,478,1,946,2/7/2023 7:25,Premium tech accessories for daily use.,1,0,Brakes & Suspension
921,1,IotaJuice,0,Innovative smart lighting.,503,947,11/12/2025 22:15,0,Creamy and smooth with yogurt cream,Handmade home accessories,11/12/2025 22:15,984,1,947,12/5/2025 20:16,Eco-friendly packaging solutions.,1,0,Cooling Systems
922,1,KappaBakery,0,Comfortable winter jackets.,102,948,3/8/2024 7:02,0,Fresh and crisp with romaine lettuce,Sustainable gardening supplies,3/8/2024 7:02,19,1,948,9/5/2024 15:09,High-quality outdoor furniture.,1,0,Exhaust Systems
923,1,LambdaPets,0,Natural beard oils.,383,949,8/13/2023 18:35,0,Nutty and smooth with peanut cream,Delicious organic beverages,8/13/2023 18:35,91,1,949,5/17/2023 6:48,Creative learning tools for children.,1,0,Fuel Systems
924,1,MuTech,0,Gourmet dessert toppings.,335,950,6/18/2025 10:44,0,Sharp and pungent with mustard,Natural bath oils,6/18/2025 10:44,833,1,950,7/27/2025 8:41,Luxury travel essentials for comfort.,1,0,Steering Systems
925,1,NuFoods,0,Outdoor fishing accessories.,837,951,12/6/2024 12:27,0,Earthy and sweet with baked sweet potato,Premium workout clothing,12/6/2024 12:27,307,1,951,10/17/2024 22:36,Functional gym equipment for home workouts.,1,0,Safety & Security
926,1,XiWear,0,High-quality hiking gear.,966,952,4/13/2023 16:03,0,Sweet and floral with rose essence,Designer men's accessories,4/13/2023 16:03,796,1,952,1/21/2023 13:04,Organic teas and herbal drinks.,1,0,Tools & Equipment
927,1,OmicronDrinks,0,Handcrafted pottery bowls.,951,953,1/26/2025 9:19,0,Bright and citrusy with lemon peel,Healthy snack options,1/26/2025 9:19,377,1,953,2/6/2025 12:33,Smart home lighting solutions.,1,0,Garage Equipment
928,1,PiGoods,0,Sustainable travel accessories.,923,954,7/24/2024 5:54,0,Smooth and rich with honey glaze,Organic skincare products,7/24/2024 5:54,860,1,954,5/22/2024 7:17,Trendy fashion jewelry and accessories.,1,0,Workshop Supplies
929,1,RhoMedia,0,Delicious vegan snacks.,222,955,11/2/2023 22:10,0,Fruity and tart with cherry juice,Specialty baking sets,11/2/2023 22:10,761,1,955,9/9/2023 15:27,Premium cooking utensils for chefs.,1,0,Car Care Products
930,1,SigmaFresh,0,Natural body scrubs.,584,956,3/6/2025 19:38,0,Spicy and warm with allspice powder,Quality yoga gear,3/6/2025 19:38,637,1,956,11/22/2025 20:01,Eco-conscious personal gadgets.,1,0,Motorcycles
931,1,TauCloth,0,Premium ski apparel.,277,957,2/27/2024 14:22,0,Light and floral with lavender essence,Innovative smart gadgets,2/27/2024 14:22,746,1,957,3/7/2024 6:09,High-performance gaming peripherals.,1,0,ATVs
932,1,UpsilonHealth,0,Designer leather shoes.,631,958,6/8/2023 7:34,0,Sweet and creamy with panna cotta,Comfortable winter wear,6/8/2023 7:34,374,1,958,8/3/2023 18:17,Creative DIY home improvement kits.,1,0,Snowmobiles
933,1,PhiElectronics,0,Healthy energy bars.,65,959,8/11/2025 15:05,0,Bold and smoky with smoked paprika,Natural beard balms,8/11/2025 15:05,229,1,959,6/17/2025 11:50,Luxury skincare and beauty products.,1,0,Scooters
934,1,ChiSnacks,0,Organic baby toys.,100,960,4/28/2024 11:26,0,Tangy and fresh with lime zest,Gourmet dessert sauces,4/28/2024 11:26,951,1,960,12/11/2024 15:59,Functional travel organizers.,1,0,Electric Bikes
935,1,PsiBeauty,0,Specialty espresso machines.,561,961,5/21/2025 10:37,0,Creamy and soft with mascarpone cheese,Outdoor fishing gear,5/21/2025 10:37,61,1,961,4/9/2023 21:05,Organic wellness drinks and snacks.,1,0,Electric Scooters
936,1,OmegaSports,0,Quality running gear.,526,962,1/14/2024 21:03,0,Fresh and crisp with green apple slices,High-quality hiking boots,1/14/2024 21:03,359,1,962,1/22/2025 7:47,Smart kitchen appliances for convenience.,1,0,Personal Transporters
937,1,ApexToys,0,Innovative smartphone accessories.,346,963,7/17/2023 7:55,0,Nutty and rich with almond paste,Handcrafted pottery items,7/17/2023 7:55,248,1,963,7/3/2024 18:24,Trendy home office supplies.,1,0,Segways
938,1,NovaTools,0,Comfortable athletic wear.,344,964,9/12/2025 16:45,0,Sharp and pungent with horseradish sauce,Sustainable travel kits,9/12/2025 16:45,64,1,964,11/15/2023 12:01,Premium sports apparel.,1,0,Hoverboards
939,1,VegaHome,0,Natural lip balms.,304,965,6/20/2024 9:28,0,Earthy and deep with roasted beets,Delicious vegan desserts,6/20/2024 9:28,238,1,965,3/27/2025 15:33,Eco-friendly stationery for sustainable use.,1,0,Unicycles
940,1,LunaCoffee,0,Gourmet spice racks.,671,966,2/25/2023 14:56,0,Sweet and juicy with ripe mango,Natural body scrubs,2/25/2023 14:56,327,1,966,2/4/2024 11:45,High-quality audio and visual devices.,1,0,Mobility Scooters
941,1,OrionJuice,0,Outdoor camping gear.,208,967,12/23/2025 5:37,0,Spicy and bold with chili powder,Premium ski equipment,12/23/2025 5:37,250,1,967,6/19/2023 17:14,Creative educational kits for interactive learning.,1,0,Wheelchairs
942,1,StellarBakery,0,High-end fitness apparel.,363,968,9/24/2024 20:01,0,Light and citrusy with orange zest,Designer leather goods,9/24/2024 20:01,376,1,968,8/24/2025 9:20,Luxury fashion accessories.,1,0,Prosthetics
943,1,CosmoPets,0,Handmade jewelry pieces.,233,969,5/15/2023 11:23,0,Buttery and smooth with shortbread crust,Healthy energy snacks,5/15/2023 11:23,340,1,969,4/7/2024 20:31,Functional home gadgets for daily convenience.,1,0,Orthotics
944,1,QuantumTech,0,Sustainable fashion lines.,885,970,7/10/2025 22:16,0,Juicy and tropical with papaya puree,Organic baby apparel,7/10/2025 22:16,256,1,970,10/16/2023 13:43,Organic health and nutrition products.,1,0,Medical Supplies
945,1,VertexFoods,0,Delicious gluten-free meals.,816,971,10/18/2024 18:24,0,Smoky and intense with smoked ham,Specialty espresso machines,10/18/2024 18:24,935,1,971,5/29/2025 14:05,Smart wearable tech for lifestyle monitoring.,1,0,Rehabilitation Equipment
946,1,NimbusWear,0,Natural skin toners.,73,972,1/11/2023 6:55,0,Floral and delicate with rose petals,Quality running shoes,1/11/2023 6:55,957,1,972,1/17/2024 6:54,Trendy home decor and furnishings.,1,0,Physical Therapy
947,1,HelixDrinks,0,Premium outdoor lighting.,150,973,2/28/2025 12:38,0,Tangy and spicy with chipotle peppers,Innovative smartphone cases,2/28/2025 12:38,71,1,973,7/8/2023 11:18,Premium DIY and craft tools.,1,0,Occupational Therapy
948,1,PinnacleGoods,0,Designer fashion scarves.,293,974,5/13/2024 20:45,0,Creamy and sweet with vanilla custard,Comfortable athletic socks,5/13/2024 20:45,981,1,974,9/20/2025 21:22,Eco-conscious lifestyle products.,1,0,Speech Therapy
949,1,SummitMedia,0,Healthy protein bars.,973,975,9/8/2023 14:28,0,Fresh and bright with baby spinach,Natural lip care products,9/8/2023 14:28,213,1,975,6/23/2024 7:38,High-performance tech solutions for work.,1,0,Assistive Technology
950,1,ZenithFresh,0,Organic hair care kits.,232,976,11/27/2025 7:22,0,Nutty and crunchy with toasted almonds,Gourmet spice collections,11/27/2025 7:22,870,1,976,2/9/2023 19:49,Creative arts and craft supplies.,1,0,Hearing Aids
951,1,HorizonCloth,0,Specialty cocktail glasses.,206,977,3/4/2024 18:37,0,Sharp and aromatic with cumin seeds,Outdoor camping supplies,3/4/2024 18:37,926,1,977,12/18/2025 5:12,Luxury wellness and self-care items.,1,0,Vision Aids
952,1,AuroraHealth,0,Quality outdoor shoes.,933,978,8/22/2023 13:17,0,Earthy and robust with black truffle,High-end fitness machines,8/22/2023 13:17,773,1,978,9/16/2024 14:23,Functional outdoor gear for adventures.,1,0,Dental Equipment
953,1,SierraElectronics,0,Innovative fitness trackers.,940,979,6/23/2025 9:04,0,Light and fruity with pomegranate seeds,Handmade jewelry collections,6/23/2025 9:04,93,1,979,5/21/2023 22:45,Organic snacks and beverages for health.,1,0,Surgical Equipment
954,1,TitanSnacks,0,Comfortable sleepwear sets.,178,980,12/9/2024 21:26,0,Spicy and warm with cardamom pods,Sustainable fashion lines,12/9/2024 21:26,562,1,980,7/3/2025 8:56,Smart home automation devices.,1,0,Laboratory Equipment
955,1,AtlasBeauty,0,Natural facial moisturizers.,15,981,4/19/2023 5:42,0,Sweet and rich with toffee sauce,Delicious gluten-free snacks,4/19/2023 5:42,591,1,981,10/4/2024 11:37,Trendy lifestyle gadgets for modern users.,1,0,Diagnostic Equipment
956,1,FusionSports,0,Gourmet baking tools.,634,982,1/2/2025 14:16,0,Bold and smoky with mesquite charcoal,Natural skin care serums,1/2/2025 14:16,687,1,982,1/25/2023 16:58,Premium educational toys for skill development.,1,0,Imaging Equipment
957,1,PrimeToys,0,Outdoor picnic gear.,306,983,7/22/2024 11:54,0,Tangy and fresh with lemon juice,Premium outdoor furniture,7/22/2024 11:54,151,1,983,2/13/2025 19:07,Eco-friendly cleaning and household products.,1,0,Hospital Furniture
958,1,NextTools,0,High-quality sports equipment.,430,984,11/10/2023 19:38,0,Creamy and smooth with ricotta cheese,Designer fashion jewelry,11/10/2023 19:38,726,1,984,5/11/2024 14:25,High-quality fashion clothing.,1,0,Patient Care
959,1,CoreHome,0,Handcrafted wooden furniture.,167,985,3/3/2025 15:02,0,Fresh and crisp with iceberg lettuce,Healthy protein shakes,3/3/2025 15:02,544,1,985,9/14/2023 5:38,Creative digital solutions for business.,1,0,Pharmacy Equipment
